year,month,gear,SPECIES_CODE,SPECIES_COMMON_NAME,landed_kg,hooksTraps,minutes,FENoGear,covid
2013,7,UNSPECIFIED,626,DOVER SOLE,47.56,0,0,1,0
2013,7,BOTTOM TRAWL,635,CURLFIN SOLE,493.46,0,4976,0,0
2013,7,HOOK AND LINE,409,DUSKY ROCKFISH,25.79,1570,4677,0,0
2013,7,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,9.33,4395,2178,1,0
2013,7,MIDWATER TRAWL,412,SPLITNOSE ROCKFISH,3285.89,0,280,0,0
2013,7,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,1752.79,0,9941,0,0
2013,7,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,29.62,32685,9032,1,0
2013,7,BOTTOM TRAWL,417,WIDOW ROCKFISH,20043.76,0,8762,0,0
2013,7,HOOK AND LINE,421,ROSETHORN ROCKFISH,181.7,93475,39347,18,0
2013,7,TRAP,421,ROSETHORN ROCKFISH,1.31,120,3239,0,0
2013,7,HOOK AND LINE,426,BLACK ROCKFISH,1013.92,6829,36180,59,0
2013,7,HOOK AND LINE,429,BLUE ROCKFISH,6.22,500,91,0,0
2013,7,BOTTOM TRAWL,435,BOCACCIO,1575.3,0,4801,0,0
2013,7,HOOK AND LINE,437,CANARY ROCKFISH,2700.05,212735,162140,85,0
2013,7,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,72573.35,0,3640,0,0
2013,7,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,152.91,0,74,0,0
2013,7,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,5042.62,332295,159236,1,0
2013,7,TRAP,451,SHORTSPINE THORNYHEAD,24.93,3046,143694,0,0
2013,7,BOTTOM TRAWL,455,SABLEFISH,11062.96,0,46962,0,0
2013,7,HOOK AND LINE,467,LINGCOD,87663.86,442565,455094,289,0
2013,7,BOTTOM TRAWL,596,PACIFIC SANDDAB,233.36,0,735,0,0
2013,7,MIDWATER TRAWL,602,ARROWTOOTH FLOUNDER,1686.78,0,1177,0,0
2013,7,BOTTOM TRAWL,612,FLATHEAD SOLE,941.49,0,1550,0,0
2013,7,BOTTOM TRAWL,614,PACIFIC HALIBUT,91.12,0,41,0,0
2013,7,HOOK AND LINE,614,PACIFIC HALIBUT,644103.94,855835,722471,215,0
2013,7,UNSPECIFIED,614,PACIFIC HALIBUT,52.89,0,0,4,0
2013,7,HOOK AND LINE,621,SOUTHERN ROCK SOLE,12.33,4725,1397,2,0
2013,7,BOTTOM TRAWL,628,ENGLISH SOLE,37012.23,0,64422,0,0
2013,7,UNSPECIFIED,635,CURLFIN SOLE,77.79,0,0,4,0
2013,7,HOOK AND LINE,424,QUILLBACK ROCKFISH,16007.9,431120,393318,181,0
2013,7,MIDWATER TRAWL,435,BOCACCIO,414.62,0,2917,0,0
2013,7,UNSPECIFIED,435,BOCACCIO,36.89,0,0,2,0
2013,7,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,21903.7,0,7345,0,0
2013,7,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,43352.66,0,14276,0,0
2013,7,MIDWATER TRAWL,455,SABLEFISH,44.48,0,845,0,0
2013,7,BOTTOM TRAWL,467,LINGCOD,181100.66,0,82311,0,0
2013,7,BOTTOM TRAWL,631,STARRY FLOUNDER,494.53,0,374,0,0
2013,8,BOTTOM TRAWL,58,SANDPAPER SKATE,67.57,0,586,0,0
2013,8,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,19429.81,0,6290,0,0
2013,8,UNSPECIFIED,396,PACIFIC OCEAN PERCH,4.45,0,0,1,0
2013,8,BOTTOM TRAWL,401,REDBANDED ROCKFISH,9185.91,0,17217,0,0
2013,8,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,128434.55,0,45157,0,0
2013,8,HOOK AND LINE,405,SILVERGRAY ROCKFISH,4581.37,222461,198676,62,0
2013,8,HOOK AND LINE,409,DUSKY ROCKFISH,5.78,612,3275,0,0
2013,8,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,1247.72,0,6700,0,0
2013,8,HOOK AND LINE,421,ROSETHORN ROCKFISH,78.58,76046,51133,5,0
2013,8,HOOK AND LINE,424,QUILLBACK ROCKFISH,13940.01,911626,358022,54,0
2013,8,HOOK AND LINE,426,BLACK ROCKFISH,886.42,11730,25299,26,0
2013,8,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,138600.68,0,15832,0,0
2013,8,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,110236.05,0,5692,0,0
2013,8,HOOK AND LINE,442,YELLOWEYE ROCKFISH,35498.4,885401,435492,124,0
2013,8,MIDWATER TRAWL,467,LINGCOD,220.46,0,559,0,0
2013,8,HOOK AND LINE,44,SPINY DOGFISH,12582.52,54861,23272,0,0
2013,8,UNSPECIFIED,44,SPINY DOGFISH,27.56,0,0,1,0
2013,8,BOTTOM TRAWL,56,BIG SKATE,24674.23,0,40772,0,0
2013,8,HOOK AND LINE,58,SANDPAPER SKATE,228.97,9050,7617,1,0
2013,8,HOOK AND LINE,59,LONGNOSE SKATE,19589.3,1356191,210679,25,0
2013,8,MIDWATER TRAWL,124,CHINOOK SALMON,61.34,0,0,0,0
2013,8,HOOK AND LINE,222,PACIFIC COD,392.53,44931,28672,10,0
2013,8,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,40687.93,0,2105,0,0
2013,8,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,133856.15,0,17228,0,0
2013,8,HOOK AND LINE,398,BROWN ROCKFISH,1.78,0,723,2,0
2013,8,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,29805.33,0,14119,0,0
2013,8,BOTTOM TRAWL,407,COPPER ROCKFISH,35.12,0,93,0,0
2013,8,HOOK AND LINE,407,COPPER ROCKFISH,588.5,163858,47573,18,0
2013,8,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,801.7,0,2235,0,0
2013,8,HOOK AND LINE,412,SPLITNOSE ROCKFISH,1.74,1140,282,0,0
2013,8,MIDWATER TRAWL,417,WIDOW ROCKFISH,114854.86,0,13988,0,0
2013,8,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,604.46,23967,34170,17,0
2013,8,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,314.93,0,2071,0,0
2013,8,HOOK AND LINE,431,CHINA ROCKFISH,1204.41,182819,54526,33,0
2013,8,HOOK AND LINE,433,TIGER ROCKFISH,217.08,46531,31659,8,0
2013,8,MIDWATER TRAWL,435,BOCACCIO,1105.45,0,2832,0,0
2013,8,BOTTOM TRAWL,437,CANARY ROCKFISH,54748.93,0,18730,0,0
2013,8,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,23617.62,0,6965,0,0
2013,8,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,17181.22,0,23977,0,0
2013,8,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,2114.97,0,10866,0,0
2013,8,MIDWATER TRAWL,455,SABLEFISH,9.4,0,0,0,0
2013,8,BOTTOM TRAWL,467,LINGCOD,171392.72,0,60833,0,0
2013,8,HOOK AND LINE,540,CABEZON,4.46,0,144,2,0
2013,8,BOTTOM TRAWL,607,PETRALE SOLE,37468.59,0,42558,0,0
2013,8,UNSPECIFIED,610,REX SOLE,13.78,0,0,1,0
2013,8,HOOK AND LINE,626,DOVER SOLE,3.56,1800,778,0,0
2013,8,BOTTOM TRAWL,635,CURLFIN SOLE,213.79,0,2195,0,0
2013,8,BOTTOM TRAWL,44,SPINY DOGFISH,1066.73,0,8433,0,0
2013,8,MIDWATER TRAWL,44,SPINY DOGFISH,8493.43,0,2899,0,0
2013,8,BOTTOM TRAWL,51,SKATES,2.67,0,160,0,0
2013,8,HOOK AND LINE,56,BIG SKATE,3383.54,174694,51936,1,0
2013,8,BOTTOM TRAWL,66,SPOTTED RATFISH,1550.92,0,1125,0,0
2013,8,BOTTOM TRAWL,95,AMERICAN SHAD,0.89,0,120,0,0
2013,8,BOTTOM TRAWL,222,PACIFIC COD,135812.22,0,64145,0,0
2013,8,BOTTOM TRAWL,225,PACIFIC HAKE,39.69,0,664,0,0
2013,8,MIDWATER TRAWL,228,WALLEYE POLLOCK,127616.84,0,1210,0,0
2013,8,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,35256.65,245564,140429,22,0
2013,8,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,886.55,3573,116809,1,0
2013,8,BOTTOM TRAWL,400,AURORA ROCKFISH,8,0,336,0,0
2013,8,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,165.27,0,1976,0,0
2013,8,MIDWATER TRAWL,412,SPLITNOSE ROCKFISH,683,0,300,0,0
2013,8,UNSPECIFIED,412,SPLITNOSE ROCKFISH,3.56,0,0,1,0
2013,8,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,31.51,28460,17230,6,0
2013,8,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,57513.62,0,15437,0,0
2013,8,BOTTOM TRAWL,426,BLACK ROCKFISH,1.78,0,152,0,0
2013,8,HOOK AND LINE,428,VERMILION ROCKFISH,256.14,31311,12153,7,0
2013,8,HOOK AND LINE,429,BLUE ROCKFISH,1.78,400,191,0,0
2013,8,BOTTOM TRAWL,435,BOCACCIO,1929.9,0,5800,0,0
2013,8,HOOK AND LINE,435,BOCACCIO,850.76,27442,35488,28,0
2013,8,MIDWATER TRAWL,437,CANARY ROCKFISH,2352.05,0,3531,0,0
2013,8,HOOK AND LINE,439,REDSTRIPE ROCKFISH,42.39,242,10651,2,0
2013,8,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,343.96,28625,22874,10,0
2013,8,UNSPECIFIED,442,YELLOWEYE ROCKFISH,1.33,0,0,1,0
2013,8,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,641.81,0,235,0,0
2013,8,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,3386.72,261470,145801,22,0
2013,8,TRAP,451,SHORTSPINE THORNYHEAD,1.52,1831,73460,1,0
2013,8,BOTTOM TRAWL,455,SABLEFISH,6005.43,0,21117,0,0
2013,8,HOOK AND LINE,602,ARROWTOOTH FLOUNDER,11.29,12,1078,0,0
2013,8,BOTTOM TRAWL,614,PACIFIC HALIBUT,342.28,0,216,0,0
2013,8,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,105825.42,0,42148,0,0
2013,8,BOTTOM TRAWL,625,SLENDER SOLE,265.82,0,0,0,0
2013,8,UNSPECIFIED,635,CURLFIN SOLE,13.34,0,0,1,0
2013,8,BOTTOM TRAWL,636,SAND SOLE,313.82,0,1418,0,0
2013,8,BOTTOM TRAWL,59,LONGNOSE SKATE,11664.26,0,29858,0,0
2013,8,UNSPECIFIED,66,SPOTTED RATFISH,59.57,0,0,1,0
2013,8,MIDWATER TRAWL,222,PACIFIC COD,325.42,0,295,0,0
2013,8,MIDWATER TRAWL,225,PACIFIC HAKE,13771494.68,0,468091,0,0
2013,8,BOTTOM TRAWL,228,WALLEYE POLLOCK,10512.73,0,16023,0,0
2013,8,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,291272.55,0,20825,0,0
2013,8,HOOK AND LINE,396,PACIFIC OCEAN PERCH,7.11,3050,1425,2,0
2013,8,HOOK AND LINE,401,REDBANDED ROCKFISH,12354.73,311642,191773,25,0
2013,8,TRAP,401,REDBANDED ROCKFISH,106.32,1527,49106,1,0
2013,8,HOOK AND LINE,403,SHORTRAKER ROCKFISH,11433.99,170285,77325,11,0
2013,8,TRAP,403,SHORTRAKER ROCKFISH,97.15,1911,66235,1,0
2013,8,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,18.22,17830,3695,0,0
2013,8,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,68,0,783,0,0
2013,8,BOTTOM TRAWL,417,WIDOW ROCKFISH,16874.38,0,6453,0,0
2013,8,HOOK AND LINE,417,WIDOW ROCKFISH,4.79,1330,275,0,0
2013,8,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,259436.31,0,357087,0,0
2013,8,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,124.47,0,1302,0,0
2013,8,UNSPECIFIED,435,BOCACCIO,37.78,0,0,4,0
2013,8,HOOK AND LINE,437,CANARY ROCKFISH,2528.74,162449,157477,55,0
2013,8,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,86632.48,0,13066,0,0
2013,8,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,400.07,0,685,0,0
2013,8,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,7173.25,0,4973,0,0
2013,8,HOOK AND LINE,455,SABLEFISH,71610.81,381188,223200,33,0
2013,8,TRAP,455,SABLEFISH,35019.22,4555,158142,2,0
2013,8,UNSPECIFIED,455,SABLEFISH,51.37,0,0,1,0
2013,8,HOOK AND LINE,461,KELP GREENLING,418.51,19220,27773,20,0
2013,8,HOOK AND LINE,467,LINGCOD,70173.34,1280353,429694,183,0
2013,8,HOOK AND LINE,607,PETRALE SOLE,23.52,11250,4612,1,0
2013,8,UNSPECIFIED,614,PACIFIC HALIBUT,25.34,0,0,2,0
2013,8,BOTTOM TRAWL,619,BUTTER SOLE,141.8,0,644,0,0
2013,8,UNSPECIFIED,621,SOUTHERN ROCK SOLE,160.47,0,0,1,0
2013,8,BOTTOM TRAWL,596,PACIFIC SANDDAB,104.9,0,235,0,0
2013,8,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,92783.96,0,12098,0,0
2013,8,MIDWATER TRAWL,602,ARROWTOOTH FLOUNDER,806.65,0,1111,0,0
2013,8,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,37.78,0,0,2,0
2013,8,BOTTOM TRAWL,610,REX SOLE,15241.1,0,20005,0,0
2013,8,BOTTOM TRAWL,612,FLATHEAD SOLE,4643.34,0,2495,0,0
2013,8,HOOK AND LINE,614,PACIFIC HALIBUT,604920.2,2101099,746813,172,0
2013,8,HOOK AND LINE,621,SOUTHERN ROCK SOLE,24.64,7900,3124,3,0
2013,8,BOTTOM TRAWL,626,DOVER SOLE,110069.37,0,29382,0,0
2013,8,BOTTOM TRAWL,628,ENGLISH SOLE,34627.5,0,54776,0,0
2013,9,BOTTOM TRAWL,44,SPINY DOGFISH,864.67,0,3416,0,0
2013,9,BOTTOM TRAWL,58,SANDPAPER SKATE,622.09,0,2009,0,0
2013,9,BOTTOM TRAWL,59,LONGNOSE SKATE,8560.84,0,23387,0,0
2013,9,BOTTOM TRAWL,222,PACIFIC COD,71481.03,0,52844,0,0
2013,9,MIDWATER TRAWL,225,PACIFIC HAKE,13730982.21,0,79750,0,0
2013,9,BOTTOM TRAWL,228,WALLEYE POLLOCK,18990.08,0,28460,0,0
2013,9,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,18603.53,0,1721,0,0
2013,9,HOOK AND LINE,396,PACIFIC OCEAN PERCH,7.03,11000,5528,0,0
2013,9,HOOK AND LINE,401,REDBANDED ROCKFISH,18974.72,589950,330103,30,0
2013,9,HOOK AND LINE,403,SHORTRAKER ROCKFISH,12019.56,241415,102389,2,0
2013,9,TRAP,403,SHORTRAKER ROCKFISH,6.69,71,3641,1,0
2013,9,HOOK AND LINE,44,SPINY DOGFISH,6320.33,24175,11717,6,0
2013,9,MIDWATER TRAWL,124,CHINOOK SALMON,48,0,0,0,0
2013,9,HOOK AND LINE,222,PACIFIC COD,867.8,53750,40028,17,0
2013,9,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,88782.94,0,20162,0,0
2013,9,BOTTOM TRAWL,407,COPPER ROCKFISH,17.33,0,480,0,0
2013,9,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,685.3,0,3920,0,0
2013,9,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,29.05,11300,3890,0,0
2013,9,HOOK AND LINE,417,WIDOW ROCKFISH,5.78,0,923,2,0
2013,9,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,120.25,0,936,0,0
2013,9,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,9.77,0,422,0,0
2013,9,HOOK AND LINE,433,TIGER ROCKFISH,380.88,64832,32551,32,0
2013,9,HOOK AND LINE,437,CANARY ROCKFISH,1861.32,221863,87601,73,0
2013,9,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,303.15,0,1890,0,0
2013,9,HOOK AND LINE,442,YELLOWEYE ROCKFISH,27900.76,991080,303595,158,0
2013,9,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,6063.67,0,3486,0,0
2013,9,HOOK AND LINE,461,KELP GREENLING,1441.42,36812,34877,57,0
2013,9,MIDWATER TRAWL,467,LINGCOD,422.79,0,725,0,0
2013,9,HOOK AND LINE,607,PETRALE SOLE,21.77,2400,377,0,0
2013,9,MIDWATER TRAWL,44,SPINY DOGFISH,65.34,0,0,0,0
2013,9,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,34767.73,497195,607663,11,0
2013,9,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,74.92,64,17605,6,0
2013,9,UNSPECIFIED,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,142.49,0,0,1,0
2013,9,BOTTOM TRAWL,401,REDBANDED ROCKFISH,21119.71,0,22270,0,0
2013,9,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,2693.83,0,17520,0,0
2013,9,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,7848.75,0,4245,0,0
2013,9,HOOK AND LINE,409,DUSKY ROCKFISH,22.23,2655,4933,2,0
2013,9,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,1149.96,0,4725,0,0
2013,9,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,914.8,34719,36146,45,0
2013,9,HOOK AND LINE,421,ROSETHORN ROCKFISH,152.88,119065,35443,0,0
2013,9,UNSPECIFIED,421,ROSETHORN ROCKFISH,1.78,0,0,1,0
2013,9,BOTTOM TRAWL,426,BLACK ROCKFISH,232.93,0,225,0,0
2013,9,HOOK AND LINE,426,BLACK ROCKFISH,647.8,4160,25538,36,0
2013,9,MIDWATER TRAWL,435,BOCACCIO,27.56,0,713,0,0
2013,9,BOTTOM TRAWL,437,CANARY ROCKFISH,22662.93,0,14641,0,0
2013,9,UNSPECIFIED,437,CANARY ROCKFISH,5.75,0,0,1,0
2013,9,HOOK AND LINE,439,REDSTRIPE ROCKFISH,36.43,2639,9362,9,0
2013,9,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,7773.46,0,1057,0,0
2013,9,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,5448.77,523215,1035589,23,0
2013,9,TRAP,451,SHORTSPINE THORNYHEAD,1.47,201,11925,2,0
2013,9,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,5185.48,0,36798,0,0
2013,9,BOTTOM TRAWL,455,SABLEFISH,13080.09,0,50754,0,0
2013,9,BOTTOM TRAWL,467,LINGCOD,36763.48,0,33282,0,0
2013,9,UNSPECIFIED,467,LINGCOD,7.84,0,0,1,0
2013,9,BOTTOM TRAWL,596,PACIFIC SANDDAB,330.27,0,0,0,0
2013,9,MIDWATER TRAWL,602,ARROWTOOTH FLOUNDER,341.01,0,987,0,0
2013,9,BOTTOM TRAWL,607,PETRALE SOLE,24785.78,0,27464,0,0
2013,9,BOTTOM TRAWL,612,FLATHEAD SOLE,5065.5,0,11361,0,0
2013,9,BOTTOM TRAWL,614,PACIFIC HALIBUT,589.42,0,215,0,0
2013,9,HOOK AND LINE,614,PACIFIC HALIBUT,404142.23,2673507,1407688,142,0
2013,9,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,86692.69,0,21935,0,0
2013,9,HOOK AND LINE,621,SOUTHERN ROCK SOLE,26.18,7900,1341,0,0
2013,9,HOOK AND LINE,626,DOVER SOLE,0.44,0,0,1,0
2013,9,BOTTOM TRAWL,628,ENGLISH SOLE,39908.38,0,40374,0,0
2013,9,BOTTOM TRAWL,635,CURLFIN SOLE,308.03,0,4409,0,0
2013,9,BOTTOM TRAWL,56,BIG SKATE,36848.04,0,32539,0,0
2013,9,HOOK AND LINE,56,BIG SKATE,3221.5,1080225,36470,8,0
2013,9,HOOK AND LINE,58,SANDPAPER SKATE,394.77,13990,15792,0,0
2013,9,HOOK AND LINE,59,LONGNOSE SKATE,22248.88,1806640,243906,23,0
2013,9,BOTTOM TRAWL,66,SPOTTED RATFISH,3557.8,0,2477,0,0
2013,9,UNSPECIFIED,66,SPOTTED RATFISH,150.69,0,0,1,0
2013,9,MIDWATER TRAWL,96,PACIFIC HERRING,32.89,0,0,0,0
2013,9,UNSPECIFIED,96,PACIFIC HERRING,12,0,0,1,0
2013,9,MIDWATER TRAWL,222,PACIFIC COD,242.71,0,250,0,0
2013,9,UNSPECIFIED,222,PACIFIC COD,43.05,0,0,1,0
2013,9,BOTTOM TRAWL,225,PACIFIC HAKE,36670.46,0,1948,0,0
2013,9,MIDWATER TRAWL,228,WALLEYE POLLOCK,72579.03,0,742,0,0
2013,9,UNSPECIFIED,228,WALLEYE POLLOCK,177.62,0,0,1,0
2013,9,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,34696.27,0,23783,0,0
2013,9,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,459977.69,0,17198,0,0
2013,9,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,54853.87,0,11562,0,0
2013,9,TRAP,401,REDBANDED ROCKFISH,22.43,0,11934,5,0
2013,9,UNSPECIFIED,403,SHORTRAKER ROCKFISH,7.68,0,0,1,0
2013,9,HOOK AND LINE,407,COPPER ROCKFISH,995.61,38123,31168,53,0
2013,9,MIDWATER TRAWL,412,SPLITNOSE ROCKFISH,404.07,0,0,0,0
2013,9,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,78,75976,22185,2,0
2013,9,BOTTOM TRAWL,417,WIDOW ROCKFISH,10799.71,0,4498,0,0
2013,9,MIDWATER TRAWL,417,WIDOW ROCKFISH,69787.07,0,5172,0,0
2013,9,UNSPECIFIED,417,WIDOW ROCKFISH,8.38,0,0,1,0
2013,9,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,129870.81,0,9064,0,0
2013,9,UNSPECIFIED,418,YELLOWTAIL ROCKFISH,31.84,0,0,1,0
2013,9,HOOK AND LINE,431,CHINA ROCKFISH,1099.15,67794,41757,61,0
2013,9,BOTTOM TRAWL,435,BOCACCIO,857.57,0,2038,0,0
2013,9,UNSPECIFIED,435,BOCACCIO,38.42,0,0,3,0
2013,9,MIDWATER TRAWL,437,CANARY ROCKFISH,844.12,0,2150,0,0
2013,9,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,11274.83,0,6271,0,0
2013,9,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,60134.85,0,5372,0,0
2013,9,UNSPECIFIED,439,REDSTRIPE ROCKFISH,20.13,0,0,1,0
2013,9,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,50596.2,0,57392,0,0
2013,9,UNSPECIFIED,455,SABLEFISH,23.5,0,0,1,0
2013,9,HOOK AND LINE,467,LINGCOD,79556.49,1051456,352358,238,0
2013,9,BOTTOM TRAWL,631,STARRY FLOUNDER,165.8,0,819,0,0
2013,9,BOTTOM TRAWL,636,SAND SOLE,224.48,0,1934,0,0
2013,9,HOOK AND LINE,405,SILVERGRAY ROCKFISH,3753.01,212809,178189,61,0
2013,9,UNSPECIFIED,405,SILVERGRAY ROCKFISH,4.01,0,0,1,0
2013,9,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,2647.66,0,1885,0,0
2013,9,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,26332.08,0,13395,0,0
2013,9,HOOK AND LINE,424,QUILLBACK ROCKFISH,13571.33,1345104,188817,129,0
2013,9,HOOK AND LINE,428,VERMILION ROCKFISH,397.4,34873,18753,24,0
2013,9,BOTTOM TRAWL,433,TIGER ROCKFISH,1.33,0,110,0,0
2013,9,HOOK AND LINE,435,BOCACCIO,773.4,42290,42819,44,0
2013,9,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,100492.76,0,7245,0,0
2013,9,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,399.07,36520,29563,0,0
2013,9,HOOK AND LINE,455,SABLEFISH,144646.87,758080,1177797,40,0
2013,9,TRAP,455,SABLEFISH,5574.92,265,27215,7,0
2013,9,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,63594.44,0,12547,0,0
2013,9,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,25.34,0,0,1,0
2013,9,BOTTOM TRAWL,610,REX SOLE,62452.29,0,30238,0,0
2013,9,BOTTOM TRAWL,619,BUTTER SOLE,373.38,0,848,0,0
2013,9,BOTTOM TRAWL,626,DOVER SOLE,175385.63,0,35782,0,0
2013,10,BOTTOM TRAWL,56,BIG SKATE,42539.21,0,28916,0,0
2013,10,BOTTOM TRAWL,58,SANDPAPER SKATE,34.23,0,863,0,0
2013,10,HOOK AND LINE,58,SANDPAPER SKATE,616.29,10240,31087,8,0
2013,10,BOTTOM TRAWL,59,LONGNOSE SKATE,6194.22,0,25702,0,0
2013,10,MIDWATER TRAWL,225,PACIFIC HAKE,8292187.61,0,588680,0,0
2013,10,UNSPECIFIED,225,PACIFIC HAKE,6.67,0,0,2,0
2013,10,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,21631.9,0,4575,0,0
2013,10,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,363768.94,0,26333,0,0
2013,10,BOTTOM TRAWL,44,SPINY DOGFISH,1318.33,0,5359,0,0
2013,10,HOOK AND LINE,44,SPINY DOGFISH,18179.93,95250,27218,1,0
2013,10,MIDWATER TRAWL,56,BIG SKATE,21.78,0,249,0,0
2013,10,MIDWATER TRAWL,124,CHINOOK SALMON,141.81,0,0,0,0
2013,10,BOTTOM TRAWL,222,PACIFIC COD,81814.03,0,52704,0,0
2013,10,HOOK AND LINE,222,PACIFIC COD,216.82,27032,12278,2,0
2013,10,BOTTOM TRAWL,228,WALLEYE POLLOCK,10360.43,0,20864,0,0
2013,10,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,194.44,0,54782,24,0
2013,10,HOOK AND LINE,396,PACIFIC OCEAN PERCH,27.73,22280,11860,1,0
2013,10,HOOK AND LINE,403,SHORTRAKER ROCKFISH,17788.77,260710,207861,42,0
2013,10,TRAP,403,SHORTRAKER ROCKFISH,57.78,0,36222,15,0
2013,10,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,22556.41,0,19348,0,0
2013,10,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,3147.69,0,6478,0,0
2013,10,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,8512.94,0,5213,0,0
2013,10,UNSPECIFIED,414,GREENSTRIPED ROCKFISH,3.55,0,0,2,0
2013,10,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,259.26,9168,22187,18,0
2013,10,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,68.91,0,657,0,0
2013,10,BOTTOM TRAWL,426,BLACK ROCKFISH,117.34,0,406,0,0
2013,10,HOOK AND LINE,428,VERMILION ROCKFISH,1030.54,23123,28921,43,0
2013,10,HOOK AND LINE,433,TIGER ROCKFISH,356.39,42921,26775,22,0
2013,10,HOOK AND LINE,435,BOCACCIO,530,24184,24763,13,0
